Quote_Id,Quote_Date,Field_info1,Field_info2,Field_info3,Field_info4,Coverage_info1,Coverage_info2,Coverage_info3,Sales_info1,Sales_info2,Sales_info3,Sales_info4,Sales_info5,Personal_info1,Personal_info2,Personal_info3,Personal_info4,Personal_info5,Property_info1,Property_info2,Property_info3,Property_info4,Property_info5,Geographic_info1,Geographic_info2,Geographic_info3,Geographic_info4,Geographic_info5
80033,11/7/13,E,0.9487,"1,480",N,13,22,A,1,2,17,Q,25043,N,5,XH,0,1,N,0,J,1,10,9,25,-1,N,IL
80034,11/3/14,B,0.9153,935,N,11,22,D,1,5,11,P,1024,N,-1,ZA,0,2,N,0,I,0,11,2,9,-1,N,CA
80040,10/3/15,K,0.887,"1,113",Y,5,22,F,0,5,11,P,7115,N,6,ZN,0,,N,0,J,1,5,13,7,-1,N,TX
80041,6/11/13,B,0.9403,965,N,2,22,D,1,5,7,T,6261,N,18,ZA,0,2,N,0,O,0,1,2,10,-1,N,CA
80044,23/7/14,J,0.8928,"1,113",N,12,22,F,1,4,11,Q,49957,N,24,XX,0,,N,0,Q,1,10,19,4,-1,N,TX
80046,4/12/13,F,0.9838,564,N,8,22,J,1,3,20,T,42434,N,7,YF,0,2,N,0,N,1,19,4,22,-1,N,NJ
80048,5/12/14,E,0.9108,"1,487",N,12,22,F,1,5,11,V,1475,N,23,XH,0,,N,0,J,1,15,9,23,-1,N,IL
80050,29/4/13,F,0.9313,564,N,5,22,E,0,3,15,K,8449,N,6,ZT,0,2,N,0,R,0,14,4,21,-1,N,NJ
80051,12/2/13,B,0.9403,965,N,12,22,J,1,5,23,P,7624,N,-1,ZA,0,2,N,0,O,0,10,2,12,-1,N,CA
80055,7/4/15,B,0.9153,935,N,6,22,D,1,5,11,P,65756,N,-1,ZA,0,2,N,0,O,1,20,2,12,-1,N,CA
80060,5/5/15,B,0.9153,935,N,13,25,K,1,4,11,P,34571,N,3,ZA,0,2,N,0,O,1,25,2,10,-1,N,CA
80062,30/3/15,B,0.9153,935,N,8,22,D,1,5,20,K,7484,N,6,ZA,0,2,N,0,D,0,23,2,4,-1,N,CA
80067,27/3/14,F,0.9566,548,N,20,22,E,1,3,20,Q,62645,N,5,ZR,0,,N,0,R,1,18,4,18,-1,N,NJ
80070,18/1/15,B,0.9153,935,N,8,22,D,0,4,11,R,41042,N,-1,ZA,0,2,N,0,O,0,8,2,7,-1,N,CA
80071,7/9/13,F,0.9919,564,N,7,22,E,0,5,21,R,14887,N,6,XD,0,,N,0,H,0,11,4,20,-1,N,NJ
80073,7/1/13,B,0.9219,965,N,9,22,E,1,4,8,K,10838,N,3,ZA,0,2,Y,0,R,1,21,2,7,-1,N,CA
80074,15/8/13,B,0.9403,965,N,23,22,D,1,5,21,Q,44015,N,6,ZA,0,2,Y,0,O,1,25,2,10,-1,N,CA
80076,10/11/14,B,0.9153,935,N,5,22,E,0,3,20,K,66725,N,4,ZA,0,2,N,0,O,1,8,2,4,25,N,CA
80077,15/12/14,J,0.887,"1,113",N,7,22,G,1,5,11,K,43078,N,19,XD,0,,N,0,J,1,6,12,8,-1,N,TX
80078,18/3/15,K,0.887,"1,113",Y,11,22,F,0,5,11,T,54809,N,-1,ZA,0,2,N,0,J,0,8,24,11,-1,N,TX
80080,4/10/14,E,0.9108,"1,487",N,8,22,F,0,5,11,R,23590,N,9,XH,0,,N,0,N,1,7,9,23,-1,N,IL
80082,8/7/14,J,0.8928,"1,113",N,10,22,G,1,5,11,P,9762,N,6,XJ,0,,N,0,J,1,13,14,4,-1,N,TX
80084,9/1/14,B,0.9403,935,N,13,25,J,1,2,20,P,11080,N,7,ZA,0,2,N,0,O,1,18,2,4,-1,N,CA
80086,12/12/13,B,0.9403,965,N,7,22,E,0,3,20,Q,61811,N,6,ZA,0,2,Y,0,O,1,18,2,12,-1,N,CA
80087,18/2/14,E,0.9472,"1,487",N,4,22,K,1,2,20,P,57028,N,-1,YH,0,,N,0,R,0,2,9,24,-1,N,IL
80088,15/3/15,B,0.9153,935,N,8,22,E,1,5,20,P,66564,N,6,ZA,0,2,Y,0,O,1,18,2,6,-1,N,CA
80089,18/3/13,J,0.9769,"1,165",N,12,25,G,1,4,23,K,25448,N,-1,XX,0,1,Y,0,J,1,19,15,4,-1,N,TX
80092,26/4/15,F,1.0101,548,N,7,22,E,1,5,11,M,64553,N,19,XX,0,,N,0,R,1,16,4,21,-1,N,NJ
80093,26/3/14,F,0.9566,548,N,14,22,E,1,3,20,T,54876,N,12,XD,0,2,N,0,H,1,20,4,19,-1,N,NJ
80100,8/4/14,B,0.9153,935,N,8,22,J,1,4,11,T,60294,N,5,ZA,0,2,N,0,O,1,13,2,12,-1,N,CA
80101,15/6/14,J,0.8928,"1,113",N,11,22,A,1,4,22,M,64078,N,-1,XE,0,,N,0,J,1,14,15,9,-1,N,TX
80103,6/11/14,F,1.0006,548,N,6,22,E,1,5,11,Q,51639,N,9,XC,0,,Y,0,N,1,5,4,17,-1,N,NJ
80104,18/12/13,J,0.8922,"1,165",N,10,22,F,1,5,7,T,21002,N,15,ZA,0,2,N,0,S,0,8,15,4,-1,N,TX
80106,26/11/14,B,0.9153,935,N,15,25,J,1,4,11,Q,2697,N,-1,ZA,0,2,N,0,A,1,23,2,4,-1,N,CA
80107,11/9/14,B,0.9153,935,N,2,22,D,1,5,11,Q,19177,N,5,ZA,0,2,N,0,O,0,6,2,11,25,N,CA
80109,18/5/15,C,0.8746,"1,487",Y,16,22,A,0,2,20,K,2881,N,13,XR,0,,N,0,R,1,21,9,24,-1,N,IL
80110,25/1/15,K,0.887,"1,113",Y,2,22,F,1,5,11,M,35848,N,10,ZT,0,,N,0,D,0,1,25,16,-1,N,TX
80116,7/8/13,E,0.9487,"1,480",N,7,22,A,1,2,21,T,38893,N,-1,XL,0,,N,0,S,0,3,9,25,25,Y,IL
80118,29/6/14,B,0.9153,935,N,5,25,D,1,5,11,M,61215,N,14,ZA,0,2,Y,0,D,1,17,1,12,-1,N,CA
80119,19/6/13,B,0.9403,965,N,12,22,K,0,3,17,T,3016,N,-1,ZA,0,2,N,0,O,0,21,2,4,-1,N,CA
80120,24/9/14,J,0.8928,"1,113",N,12,22,F,0,5,22,T,12613,N,6,ZA,0,2,N,0,J,0,16,14,9,-1,Y,TX
80122,29/10/13,J,0.9497,"1,165",N,6,2,G,1,5,7,T,34282,N,5,XM,0,,N,0,S,1,2,24,12,-1,N,TX
80124,23/7/13,J,0.9691,"1,165",N,7,22,G,1,3,17,P,11492,N,20,XR,0,,Y,0,J,1,15,25,4,-1,N,TX
80133,16/3/15,B,0.9153,935,N,17,22,K,1,3,20,K,8729,N,13,ZA,0,2,N,0,O,1,25,2,10,-1,N,CA
80135,13/8/14,E,0.9364,"1,487",N,10,22,A,1,4,11,T,14590,N,7,XQ,0,,N,0,R,1,10,11,23,-1,N,IL
80137,4/3/13,J,0.9769,"1,165",N,7,25,G,1,3,23,K,33059,N,22,XX,0,,Y,0,J,1,8,23,15,-1,N,TX
80138,8/10/13,F,0.9919,564,N,8,22,J,0,3,20,P,51326,N,-1,XX,0,,N,0,R,1,14,4,16,-1,N,NJ
80139,5/5/14,B,0.9153,935,N,23,22,D,0,5,11,K,54156,N,23,ZA,0,2,N,0,O,1,18,2,13,-1,N,CA
80142,12/3/13,F,0.8945,564,N,9,22,E,1,5,23,P,49335,N,7,ZF,0,,Y,0,R,1,18,4,19,-1,Y,NJ
80144,30/3/15,K,0.887,"1,113",Y,7,22,G,0,5,11,K,34452,N,5,ZA,0,2,N,0,S,0,5,13,8,-1,N,TX
80149,17/5/13,B,0.9403,965,N,13,22,E,1,3,15,V,47192,N,-1,ZA,0,2,N,0,O,1,16,2,4,-1,N,CA
80151,3/4/15,F,1.0101,548,N,4,22,E,1,3,20,V,26272,N,4,YE,0,,Y,0,N,1,10,5,21,-1,N,NJ
80153,26/9/14,J,0.8928,"1,113",N,17,22,G,1,5,11,V,1529,N,19,XO,0,,N,0,F,1,10,24,12,-1,N,TX
80155,17/3/14,J,0.8922,"1,113",N,6,22,G,0,5,11,K,14701,N,9,YE,0,,N,0,R,1,3,14,5,-1,N,TX
80160,12/2/14,B,0.9403,935,N,14,22,K,1,3,20,T,61581,N,5,ZA,0,2,N,0,O,1,24,2,8,-1,N,CA
80161,11/1/15,F,1.0005,548,N,7,22,E,1,3,20,Q,53793,N,8,ZU,0,,N,0,R,1,11,4,17,-1,N,NJ
80162,2/9/13,B,0.9403,965,N,7,22,D,1,5,4,K,37354,N,3,ZA,0,2,N,0,D,0,10,2,4,-1,N,CA
80164,5/4/15,F,1.0101,548,N,11,22,E,1,5,11,M,18943,N,-1,ZF,0,,N,0,O,1,18,4,18,-1,N,NJ
80166,26/8/13,F,0.9919,564,N,6,22,J,1,5,21,K,3857,N,-1,ZH,0,,N,0,N,1,13,4,19,-1,N,NJ
80168,10/12/14,B,0.9153,935,N,7,2,D,1,4,11,T,27452,N,7,ZA,0,2,N,0,O,1,15,2,11,-1,N,CA
80170,27/6/14,J,0.8928,"1,113",N,5,2,F,0,5,11,V,11876,N,5,XO,0,2,N,0,S,1,3,13,8,-1,N,TX
80171,25/10/14,F,1.0006,548,N,9,22,E,0,3,20,P,44897,N,6,XJ,0,,N,0,D,1,17,4,18,-1,N,NJ
80174,7/3/14,B,0.9153,935,N,8,22,D,1,5,20,V,47118,N,6,ZA,0,2,N,0,D,0,10,2,9,-1,N,CA
80175,13/2/14,J,0.8922,"1,113",N,5,22,F,1,5,11,Q,37421,N,-1,ZA,0,2,N,0,J,0,3,14,5,-1,N,TX
80176,27/3/14,F,0.9566,548,N,4,22,E,1,3,20,Q,37820,N,5,YH,0,,N,0,N,1,3,4,18,-1,N,NJ
80179,8/8/13,J,0.9691,"1,165",N,5,22,F,1,4,4,T,14786,N,10,XX,0,,N,0,J,1,5,13,9,-1,N,TX
80181,21/7/14,J,0.8928,"1,113",N,3,25,F,1,4,22,K,27645,N,6,YH,0,,N,0,L,0,2,25,5,-1,N,TX
80184,15/4/14,E,0.9392,"1,487",N,-1,22,K,1,3,11,P,31589,N,9,YE,0,,N,0,R,1,16,9,25,-1,N,IL
80185,21/3/15,B,0.9153,935,N,13,25,E,1,3,20,M,15478,N,10,ZA,0,2,N,0,O,1,24,2,4,-1,N,CA
80186,14/4/14,J,0.8922,"1,113",N,3,22,F,0,5,11,K,63113,N,7,YH,0,,N,0,D,1,2,24,12,-1,N,TX
80189,16/5/14,J,0.8928,"1,113",N,7,22,G,0,5,11,V,8678,N,-1,ZA,0,2,N,0,O,0,20,13,6,-1,N,TX
80198,31/12/13,J,0.8922,"1,165",N,6,22,F,0,5,7,P,29204,N,6,XR,0,2,N,0,S,1,2,14,7,-1,N,TX
80199,4/4/13,J,0.9769,"1,165",N,4,22,F,0,2,3,Q,62300,N,-1,ZC,0,,N,0,J,1,2,13,9,-1,N,TX
80201,19/10/14,J,0.8793,"1,113",N,3,25,K,1,4,11,M,1319,N,-1,XB,0,,N,0,J,1,5,10,4,-1,N,TX
80202,6/5/14,E,0.9392,"1,487",N,6,2,A,0,4,11,P,40532,N,5,XR,0,,N,0,R,1,2,11,24,-1,N,IL
80203,13/4/14,B,0.9153,935,N,6,22,D,0,5,20,M,13227,N,5,ZA,0,2,N,0,D,1,10,2,9,-1,N,CA
80204,7/3/14,B,0.9153,935,N,9,22,E,1,3,20,K,23470,N,5,ZA,0,2,N,0,O,0,20,2,4,-1,N,CA
80206,1/5/13,F,0.9313,564,N,14,22,E,1,3,15,T,55362,N,7,XD,0,,N,0,J,1,18,4,20,-1,N,NJ
80208,13/2/13,E,0.9368,"1,480",N,11,22,F,1,5,23,T,51691,N,9,ZA,0,2,N,0,D,0,9,9,23,-1,N,IL
80209,9/5/14,B,0.9153,935,N,6,22,E,1,3,20,V,36360,N,3,ZA,0,2,N,0,O,1,16,2,4,-1,N,CA
80213,31/3/15,F,1.0101,548,N,13,25,E,1,5,11,V,27142,N,5,ZC,0,,Y,0,N,1,18,4,16,-1,N,NJ
80218,4/8/14,J,0.8928,"1,113",N,6,22,G,1,5,11,K,44211,N,25,ZA,0,2,N,0,S,0,6,25,15,-1,N,TX
80219,5/6/14,J,0.8928,"1,113",N,8,25,G,1,4,11,Q,29469,N,-1,ZN,0,,N,0,J,1,6,24,15,-1,N,TX
80220,19/4/15,K,0.887,"1,113",Y,6,22,A,1,5,11,M,65912,N,9,XM,0,,N,0,S,1,4,14,7,-1,N,TX
80228,4/11/13,B,0.9403,965,N,12,25,E,1,4,7,K,49182,N,6,ZA,0,,N,0,O,1,9,2,4,-1,N,CA
80231,6/7/13,B,0.9403,965,N,20,22,D,0,5,24,V,41465,N,6,ZA,0,2,N,0,O,1,21,2,7,-1,N,CA
80232,5/2/15,B,0.9153,935,N,13,22,D,1,5,11,Q,38908,N,6,ZA,0,2,N,0,O,1,19,2,4,-1,N,CA
80233,26/7/14,F,1.0006,548,N,9,22,E,1,5,11,R,11386,N,6,YF,0,,N,0,N,1,11,4,16,-1,N,NJ
80234,15/2/13,B,0.9403,965,N,10,22,E,1,3,23,V,38784,N,5,ZA,0,2,N,0,O,1,20,2,4,-1,N,CA
80236,20/6/14,E,0.9392,"1,487",N,8,25,A,1,3,20,V,44959,N,13,ZU,0,1,N,0,R,1,12,9,24,-1,N,IL
80240,19/9/13,F,0.9919,564,N,15,22,K,1,5,20,K,28865,N,5,ZR,0,,N,0,R,1,21,4,22,-1,N,NJ
80247,8/2/15,C,0.9108,"1,487",Y,2,22,K,1,4,11,M,41975,N,7,XO,0,,N,0,R,0,1,11,24,-1,N,IL
80254,21/3/13,J,0.9769,"1,165",N,5,22,F,1,5,23,Q,17255,N,6,ZA,0,2,N,0,J,0,7,20,16,-1,N,TX
80257,1/7/14,J,0.8928,"1,113",N,19,22,G,1,5,11,P,61956,N,15,ZA,0,2,Y,0,J,0,15,24,15,-1,N,TX
80258,7/8/13,B,0.9403,965,N,7,22,E,0,3,21,T,50835,N,4,ZA,0,2,N,0,O,1,20,1,8,-1,N,CA
80259,25/7/14,F,1.0006,548,N,3,22,E,1,3,8,V,10644,N,6,XB,0,2,Y,0,R,0,15,4,21,-1,N,NJ
80260,1/9/13,F,0.9919,564,N,25,25,E,1,3,21,M,11308,N,6,XW,0,,N,0,R,1,25,4,21,-1,N,NJ
80263,28/2/15,K,0.887,"1,113",Y,6,22,F,0,5,10,R,52217,N,-1,ZA,0,2,N,0,Q,0,10,18,4,-1,Y,TX
80267,12/3/14,B,0.9153,935,N,7,22,E,1,3,20,P,20363,N,5,ZA,0,2,N,0,O,0,19,2,9,-1,N,CA
80273,11/3/14,J,0.8922,"1,113",N,17,22,G,1,5,20,P,26978,N,25,ZA,0,2,Y,0,S,0,13,14,9,-1,N,TX
80277,31/1/13,F,0.9223,564,N,5,22,E,1,3,14,Q,51848,N,6,ZC,0,,N,0,R,1,7,4,18,-1,N,NJ
80279,10/4/13,F,0.9313,564,N,6,22,E,1,3,15,K,34594,N,5,XR,0,,N,0,N,1,12,4,17,-1,N,NJ
80283,10/7/13,E,0.9487,"1,480",N,12,22,A,0,3,16,T,50473,N,7,XW,0,,N,0,R,1,19,9,25,-1,N,IL
80285,28/1/15,K,0.887,"1,113",Y,10,22,F,1,5,11,T,11593,N,16,ZA,0,2,N,0,R,0,7,14,7,-1,N,TX
80290,23/7/13,J,0.9691,"1,165",N,8,22,G,1,5,1,P,4230,N,4,ZA,0,2,N,0,S,0,2,24,12,-1,N,TX
80291,29/8/13,F,0.9919,564,N,6,22,E,1,5,21,Q,18613,N,6,XQ,0,,N,0,N,0,7,4,18,-1,N,NJ
80292,26/4/13,E,0.9525,"1,480",N,18,22,A,1,3,8,P,30836,N,6,XD,0,2,N,0,S,0,17,9,24,-1,N,IL
80296,8/4/15,K,0.887,"1,113",Y,5,22,K,1,5,11,T,32445,N,10,XH,0,,N,0,R,1,8,19,10,-1,N,TX
80297,18/11/13,F,0.9919,564,N,25,22,E,1,3,20,K,19438,N,4,YH,0,,N,0,S,0,19,4,20,-1,N,NJ
80298,24/1/14,F,0.9838,548,N,6,22,E,1,5,7,V,47318,N,1,XX,0,,N,0,R,1,17,4,21,-1,N,NJ
80300,12/3/15,F,1.0101,548,N,8,22,E,1,5,11,Q,50258,N,15,XJ,0,,N,0,R,1,15,4,16,-1,N,NJ
80301,6/2/15,B,0.9153,935,N,9,22,D,1,4,11,Q,62595,N,16,ZA,0,2,N,0,O,1,12,2,12,-1,N,CA
80303,25/7/13,J,0.9691,"1,165",N,9,22,G,1,3,8,Q,38176,N,24,XS,0,,N,0,J,1,10,24,15,-1,N,TX
80305,27/12/13,B,0.9403,965,N,8,22,E,1,3,20,V,31280,N,11,ZA,0,2,N,0,R,1,16,1,12,-1,N,CA
80306,29/4/13,B,0.9403,965,N,5,22,D,0,5,1,K,23972,N,-1,ZA,0,2,Y,0,Q,0,10,2,4,-1,N,CA
80307,23/2/13,B,0.9403,965,N,19,25,E,1,3,14,R,52381,N,9,ZA,0,2,N,0,O,1,23,2,13,-1,N,CA
80308,16/6/13,B,0.9403,965,N,6,22,D,0,5,1,M,53,N,7,ZA,0,2,N,0,O,0,3,2,4,-1,N,CA
80309,18/4/13,B,0.9403,965,N,9,22,D,1,4,23,Q,32211,N,-1,ZA,0,2,Y,0,O,0,8,2,4,-1,N,CA
80310,2/6/14,J,0.8928,"1,113",N,11,22,G,0,5,11,K,49346,N,6,ZA,0,2,N,0,J,0,14,14,5,-1,N,TX
80312,10/12/13,F,0.9838,564,N,4,22,E,1,5,20,P,57307,N,6,YF,0,2,N,0,R,1,7,4,17,-1,N,NJ
80313,26/3/15,F,1.0101,548,N,9,22,G,0,5,20,Q,20112,N,-1,XJ,0,,N,0,R,1,21,4,18,-1,N,NJ
80315,4/3/13,B,0.9403,965,N,23,22,D,1,5,23,K,11723,N,23,ZA,0,2,N,0,O,0,21,2,9,-1,N,CA
80316,29/12/14,B,0.9153,935,N,11,22,D,1,5,11,K,5996,N,13,ZA,0,2,N,0,O,1,21,2,14,-1,N,CA
80317,1/9/14,E,0.9194,"1,487",N,7,22,F,1,5,11,T,9966,N,4,ZR,0,,N,0,R,1,15,9,23,-1,N,IL
80322,17/3/15,B,0.9153,935,N,14,22,D,1,5,20,P,32656,N,-1,ZA,0,2,N,0,O,0,18,2,12,-1,N,CA
80324,23/4/14,F,1.0006,548,N,5,22,E,1,5,20,T,48251,N,-1,XB,0,,N,0,R,1,17,4,19,-1,N,NJ
80325,26/9/13,B,0.9403,965,N,8,2,D,0,5,20,T,17123,N,-1,ZA,0,2,N,0,O,1,8,2,4,-1,N,CA
80328,20/8/13,F,0.9919,564,N,5,22,J,0,4,4,Q,14194,N,-1,XJ,0,,N,0,R,0,3,4,20,-1,N,NJ
80329,3/9/13,B,0.9403,965,N,11,25,E,1,4,4,P,44691,N,11,ZA,0,2,N,0,O,0,21,2,9,-1,N,CA
80330,1/7/13,E,0.9487,"1,480",N,6,22,A,1,3,17,K,21987,N,5,XJ,0,,N,0,J,1,19,9,23,-1,N,IL
80331,25/4/13,J,0.9769,"1,165",N,4,25,F,1,5,23,Q,47545,N,6,XJ,0,,N,0,D,1,12,17,4,-1,N,TX
80335,16/10/13,F,0.9919,564,N,8,22,E,1,3,20,T,283,N,16,ZF,0,2,N,0,R,1,15,4,17,-1,N,NJ
80337,24/3/13,J,0.9769,"1,165",N,3,22,F,1,5,23,M,34397,N,7,ZA,0,2,N,0,I,0,5,16,4,-1,N,TX
80338,16/11/14,E,0.9108,"1,487",N,3,22,K,1,5,11,M,50360,N,5,XH,0,,Y,0,R,1,4,11,24,-1,N,IL
80339,24/7/13,F,0.9919,564,N,6,25,E,0,5,1,T,48742,N,-1,XO,0,,N,0,R,1,11,4,16,-1,N,NJ
80341,29/1/13,F,0.9223,564,N,6,22,E,1,3,14,P,20088,N,5,XR,0,,N,0,R,1,21,4,20,-1,N,NJ
80345,2/11/13,J,0.9258,"1,165",N,2,25,F,0,4,7,R,35741,N,6,XR,0,,N,0,J,1,2,24,12,-1,N,TX
80346,30/9/14,B,0.9153,935,N,10,22,E,1,3,20,P,49629,N,1,ZA,0,2,Y,0,R,1,25,2,4,-1,N,CA
80350,22/4/13,F,0.9313,564,N,21,22,E,1,3,15,V,50682,N,6,XR,0,2,Y,0,N,1,25,4,18,-1,N,NJ
80351,23/9/13,B,0.9403,965,N,9,22,D,0,5,20,K,1789,N,15,ZA,0,2,N,0,D,1,25,1,6,-1,N,CA
80353,6/4/13,B,0.9403,965,N,7,22,D,1,5,23,R,26562,N,20,ZA,0,2,N,0,O,0,17,2,7,25,N,CA
80354,14/5/13,F,0.9313,564,N,10,25,E,1,3,15,V,16150,N,6,XD,0,,N,0,R,1,8,4,18,-1,N,NJ
80356,4/1/13,E,0.9368,"1,480",N,5,22,K,1,4,23,V,19350,N,16,ZA,0,2,N,0,N,0,8,11,23,-1,N,IL
80358,1/8/14,F,1.0006,548,N,15,25,G,1,2,20,Q,38520,N,6,YE,0,2,N,0,K,1,23,4,22,-1,N,NJ
80360,17/4/14,F,1.0006,548,N,7,22,E,1,3,20,R,23412,N,5,ZH,0,,N,0,R,1,9,4,18,-1,N,NJ
80361,23/2/15,K,0.887,"1,113",Y,2,22,F,0,5,11,K,19410,N,6,XE,0,,N,0,I,1,4,14,5,-1,N,TX
80366,9/8/13,B,0.9403,965,N,7,22,D,0,5,21,Q,30151,N,-1,ZA,0,2,N,0,O,0,16,2,12,-1,N,CA
80368,15/9/13,B,0.9403,965,N,6,22,D,1,5,21,M,1256,N,4,ZA,0,2,Y,0,O,1,22,2,4,-1,N,CA
80371,10/3/15,B,0.9153,935,N,8,2,E,1,5,20,P,21334,N,-1,ZA,0,2,N,0,O,1,10,2,9,-1,N,CA
80375,5/6/14,F,1.0006,548,N,10,22,E,1,5,11,Q,9051,N,-1,XB,0,,Y,0,R,1,9,4,16,-1,N,NJ
80376,6/11/13,F,0.9919,564,N,7,22,J,1,3,20,T,31184,N,4,XR,0,,N,0,I,0,13,4,21,-1,N,NJ
80377,11/6/13,E,0.9485,"1,480",N,25,25,A,1,4,1,P,29733,N,6,XX,0,,N,0,J,1,22,9,25,-1,N,IL
80380,16/8/14,B,0.9153,935,N,4,22,D,1,5,11,R,58234,N,-1,ZA,0,2,N,0,O,1,8,2,9,-1,N,CA
80385,15/7/13,B,0.9403,965,N,6,22,D,0,5,17,K,63585,N,7,ZA,0,2,N,0,O,0,8,2,4,-1,N,CA
80392,23/1/15,B,0.9153,935,N,14,22,J,1,3,20,V,4881,N,12,ZA,0,2,N,0,O,1,14,2,12,-1,N,CA
80393,25/7/14,J,0.8928,"1,113",N,16,22,G,1,5,11,V,20400,N,6,ZA,0,2,N,0,Q,0,22,24,15,-1,N,TX
80397,28/3/14,E,0.9392,"1,487",N,3,22,K,1,5,11,V,57518,N,13,ZA,0,2,N,0,R,0,2,9,22,-1,N,IL
80403,31/3/14,F,0.9566,548,N,10,22,E,1,3,20,K,34751,N,7,ZW,0,,N,0,J,1,5,4,17,-1,N,NJ
80406,23/3/15,B,0.9153,935,N,25,22,E,0,5,20,K,1669,N,23,ZA,0,2,N,0,O,0,25,2,4,-1,N,CA
80407,2/8/13,E,0.9487,"1,480",N,25,22,A,0,5,4,V,24246,N,4,ZA,0,2,N,0,S,0,19,9,25,-1,N,IL
80408,19/5/13,F,0.9313,564,N,5,22,E,1,3,15,M,53108,N,5,XR,0,,N,0,J,0,5,4,22,-1,N,NJ
80410,22/11/13,F,0.9919,564,N,25,22,E,1,3,20,V,29077,N,-1,XJ,0,,N,0,R,1,19,4,22,-1,N,NJ
80414,4/8/13,J,0.9691,"1,165",N,12,22,G,1,5,4,M,62804,N,-1,XX,0,,N,0,O,1,21,14,5,-1,N,TX
80415,19/5/13,B,0.9403,965,N,11,22,D,0,5,1,M,27581,N,-1,ZA,0,2,N,0,O,1,20,2,4,-1,N,CA
80416,20/11/14,F,1.0006,548,N,18,25,E,1,3,20,V,27681,N,6,ZR,0,,Y,0,R,1,21,4,21,-1,N,NJ
80417,28/8/14,E,0.9364,"1,487",N,13,25,F,1,5,11,R,48429,N,5,ZG,0,,N,0,R,1,9,9,24,-1,N,IL
80419,26/6/13,B,0.9403,965,N,3,22,D,0,5,24,T,19583,N,-1,ZA,0,2,N,0,O,1,10,2,13,-1,N,CA
80420,24/10/13,B,0.9403,965,N,11,2,D,0,5,7,T,55120,N,17,ZA,0,2,Y,0,O,1,6,2,4,25,N,CA
80421,4/1/13,J,0.9559,"1,165",N,4,22,F,1,3,14,V,32535,N,13,XH,0,,N,0,R,1,8,23,6,-1,N,TX
80425,18/3/14,E,0.9392,"1,487",N,21,22,A,1,5,11,P,66107,N,9,XJ,0,,N,0,Q,1,21,9,24,-1,N,IL
80433,12/9/13,F,0.9919,564,N,8,22,J,1,3,21,K,57601,N,15,XJ,0,,N,0,R,1,12,4,16,-1,N,NJ
80435,25/2/13,B,0.9403,965,N,5,22,J,0,5,24,K,11425,N,-1,ZA,0,2,N,0,O,0,3,2,4,-1,N,CA
80438,10/11/14,B,0.9153,935,N,15,22,E,0,3,20,K,12273,N,-1,ZA,0,2,N,0,O,1,24,2,4,-1,N,CA
80440,30/11/13,B,0.9403,965,N,14,2,D,0,5,24,R,40480,N,7,ZA,0,2,N,0,O,1,14,2,5,-1,N,CA
80441,26/3/15,K,0.887,"1,113",Y,9,22,F,1,5,22,Q,22546,N,12,ZA,0,2,Y,0,J,0,16,24,14,-1,N,TX
80443,23/1/15,C,0.9108,"1,487",Y,4,22,K,0,5,11,V,26585,N,1,XB,0,,N,0,R,1,1,11,22,-1,N,IL
80445,9/9/13,B,0.9403,965,N,10,25,K,1,2,21,K,35795,N,16,ZA,0,2,Y,0,O,1,18,2,14,-1,N,CA
80450,8/4/13,F,0.9313,564,N,13,22,E,1,3,15,K,64170,N,7,XC,0,,N,0,R,1,22,4,21,-1,N,NJ
80451,23/7/13,B,0.9403,965,N,6,22,D,0,5,1,P,32086,N,-1,ZA,0,2,N,0,O,0,4,2,10,-1,N,CA
80453,28/10/14,B,0.9153,935,N,9,22,E,1,3,20,T,48381,N,5,ZA,0,2,N,0,D,1,25,2,10,-1,N,CA
80454,6/5/14,B,0.9153,935,N,7,22,E,1,3,20,P,27415,N,23,ZA,0,2,N,0,O,1,3,2,12,-1,N,CA
80455,21/8/14,J,0.8928,"1,113",N,5,22,B,1,5,11,Q,36961,N,17,XX,0,,N,0,O,0,7,7,4,-1,N,TX
80457,15/7/13,B,0.9403,965,N,21,25,K,1,3,17,P,1483,N,23,ZA,0,2,N,0,O,1,25,1,6,-1,N,CA
80459,23/7/14,E,0.9392,"1,487",N,3,25,K,1,4,11,T,14910,N,23,XO,0,1,N,0,N,1,6,9,24,-1,N,IL
80465,2/10/14,J,0.8793,"1,113",N,7,22,G,1,5,11,Q,11698,N,24,YH,0,,Y,0,I,1,17,14,5,-1,N,TX
80468,7/8/14,B,0.9153,935,N,10,25,K,0,4,11,Q,64569,N,-1,ZA,0,2,N,0,O,1,22,2,7,-1,Y,CA
80469,11/9/14,B,0.9153,935,N,8,25,K,0,4,11,Q,36141,N,6,ZA,0,2,Y,0,O,1,13,2,6,-1,N,CA
80470,30/12/14,J,0.887,"1,113",N,12,22,G,1,3,11,P,62704,N,-1,XX,0,,N,0,I,1,10,25,16,-1,N,TX
80473,22/2/15,K,0.887,"1,113",Y,13,22,G,1,5,11,T,58210,N,7,YH,0,,N,0,Q,1,11,14,5,-1,N,TX
80478,20/11/13,F,0.9919,564,N,3,22,E,1,3,20,T,7777,N,4,XO,0,,Y,0,R,0,4,4,22,-1,N,NJ
80480,14/6/14,J,0.8928,"1,113",N,23,2,G,1,5,11,T,63148,N,-1,ZA,0,2,N,0,S,0,15,25,16,-1,N,TX
